# LAMMPS data file

242 atoms
0 bonds
0 angles
0 dihedrals

1 atom types
0 bond types
0 angle types
0 dihedral types

0.0 9.396387 xlo xhi
0.0 9.396387 ylo yhi
0.0 0.4271085 zlo zhi

Masses

1      1.000000000 # A

Atoms

62 1 1      0.000000000      7.260844500      2.135542500      0.427108500
63 1 1      0.000000000      7.687953000      1.708434000      0.001000000
64 1 1      0.000000000      8.115061500      2.135542500      0.427108500
65 1 1      0.000000000      8.542170000      1.708434000      0.001000000
66 1 1      0.000000000      8.969278500      2.135542500      0.427108500
67 1 1      0.000000000      0.000000000      2.562651000      0.001000000
68 1 1      0.000000000      0.427108500      2.989759500      0.427108500
69 1 1      0.000000000      0.854217000      2.562651000      0.001000000
70 1 1      0.000000000      1.281325500      2.989759500      0.427108500
71 1 1      0.000000000      1.708434000      2.562651000      0.001000000
72 1 1      0.000000000      2.135542500      2.989759500      0.427108500
73 1 1      0.000000000      2.562651000      2.562651000      0.001000000
74 1 1      0.000000000      2.989759500      2.989759500      0.427108500
75 1 1      0.000000000      3.416868000      2.562651000      0.001000000
76 1 1      0.000000000      3.843976500      2.989759500      0.427108500
77 1 1      0.000000000      4.271085000      2.562651000      0.001000000
78 1 1      0.000000000      4.698193500      2.989759500      0.427108500
79 1 1      0.000000000      5.125302000      2.562651000      0.001000000
80 1 1      0.000000000      5.552410500      2.989759500      0.427108500
81 1 1      0.000000000      5.979519000      2.562651000      0.001000000
82 1 1      0.000000000      6.406627500      2.989759500      0.427108500
83 1 1      0.000000000      6.833736000      2.562651000      0.001000000
84 1 1      0.000000000      7.260844500      2.989759500      0.427108500
85 1 1      0.000000000      7.687953000      2.562651000      0.001000000
86 1 1      0.000000000      8.115061500      2.989759500      0.427108500
87 1 1      0.000000000      8.542170000      2.562651000      0.001000000
88 1 1      0.000000000      8.969278500      2.989759500      0.427108500
89 1 1      0.000000000      0.000000000      3.416868000      0.001000000
90 1 1      0.000000000      0.427108500      3.843976500      0.427108500
91 1 1      0.000000000      0.854217000      3.416868000      0.001000000
92 1 1      0.000000000      1.281325500      3.843976500      0.427108500
93 1 1      0.000000000      1.708434000      3.416868000      0.001000000
94 1 1      0.000000000      2.135542500      3.843976500      0.427108500
95 1 1      0.000000000      2.562651000      3.416868000      0.001000000
96 1 1      0.000000000      2.989759500      3.843976500      0.427108500
97 1 1      0.000000000      3.416868000      3.416868000      0.001000000
98 1 1      0.000000000      3.843976500      3.843976500      0.427108500
99 1 1      0.000000000      4.271085000      3.416868000      0.001000000
100 1 1      0.000000000      4.698193500      3.843976500      0.427108500
101 1 1      0.000000000      5.125302000      3.416868000      0.001000000
102 1 1      0.000000000      5.552410500      3.843976500      0.427108500
103 1 1      0.000000000      5.979519000      3.416868000      0.001000000
104 1 1      0.000000000      6.406627500      3.843976500      0.427108500
105 1 1      0.000000000      6.833736000      3.416868000      0.001000000
106 1 1      0.000000000      7.260844500      3.843976500      0.427108500
107 1 1      0.000000000      7.687953000      3.416868000      0.001000000
108 1 1      0.000000000      8.115061500      3.843976500      0.427108500
109 1 1      0.000000000      8.542170000      3.416868000      0.001000000
110 1 1      0.000000000      8.969278500      3.843976500      0.427108500
111 1 1      0.000000000      0.000000000      4.271085000      0.001000000
112 1 1      0.000000000      0.427108500      4.698193500      0.427108500
113 1 1      0.000000000      0.854217000      4.271085000      0.001000000
114 1 1      0.000000000      1.281325500      4.698193500      0.427108500
115 1 1      0.000000000      1.708434000      4.271085000      0.001000000
116 1 1      0.000000000      2.135542500      4.698193500      0.427108500
117 1 1      0.000000000      2.562651000      4.271085000      0.001000000
118 1 1      0.000000000      2.989759500      4.698193500      0.427108500
119 1 1      0.000000000      3.416868000      4.271085000      0.001000000
120 1 1      0.000000000      3.843976500      4.698193500      0.427108500
121 1 1      0.000000000      4.271085000      4.271085000      0.001000000
122 1 1      0.000000000      4.698193500      4.698193500      0.427108500
123 1 1      0.000000000      5.125302000      4.271085000      0.001000000
124 1 1      0.000000000      5.552410500      4.698193500      0.427108500
125 1 1      0.000000000      5.979519000      4.271085000      0.001000000
126 1 1      0.000000000      6.406627500      4.698193500      0.427108500
127 1 1      0.000000000      6.833736000      4.271085000      0.001000000
128 1 1      0.000000000      7.260844500      4.698193500      0.427108500
129 1 1      0.000000000      7.687953000      4.271085000      0.001000000
130 1 1      0.000000000      8.115061500      4.698193500      0.427108500
131 1 1      0.000000000      8.542170000      4.271085000      0.001000000
132 1 1      0.000000000      8.969278500      4.698193500      0.427108500
133 1 1      0.000000000      0.000000000      5.125302000      0.001000000
134 1 1      0.000000000      0.427108500      5.552410500      0.427108500
135 1 1      0.000000000      0.854217000      5.125302000      0.001000000
136 1 1      0.000000000      1.281325500      5.552410500      0.427108500
137 1 1      0.000000000      1.708434000      5.125302000      0.001000000
138 1 1      0.000000000      2.135542500      5.552410500      0.427108500
139 1 1      0.000000000      2.562651000      5.125302000      0.001000000
140 1 1      0.000000000      2.989759500      5.552410500      0.427108500
141 1 1      0.000000000      3.416868000      5.125302000      0.001000000
142 1 1      0.000000000      3.843976500      5.552410500      0.427108500
143 1 1      0.000000000      4.271085000      5.125302000      0.001000000
144 1 1      0.000000000      4.698193500      5.552410500      0.427108500
145 1 1      0.000000000      5.125302000      5.125302000      0.001000000
146 1 1      0.000000000      5.552410500      5.552410500      0.427108500
147 1 1      0.000000000      5.979519000      5.125302000      0.001000000
148 1 1      0.000000000      6.406627500      5.552410500      0.427108500
149 1 1      0.000000000      6.833736000      5.125302000      0.001000000
150 1 1      0.000000000      7.260844500      5.552410500      0.427108500
151 1 1      0.000000000      7.687953000      5.125302000      0.001000000
152 1 1      0.000000000      8.115061500      5.552410500      0.427108500
153 1 1      0.000000000      8.542170000      5.125302000      0.001000000
154 1 1      0.000000000      8.969278500      5.552410500      0.427108500
155 1 1      0.000000000      0.000000000      5.979519000      0.001000000
156 1 1      0.000000000      0.427108500      6.406627500      0.427108500
157 1 1      0.000000000      0.854217000      5.979519000      0.001000000
158 1 1      0.000000000      1.281325500      6.406627500      0.427108500
159 1 1      0.000000000      1.708434000      5.979519000      0.001000000
160 1 1      0.000000000      2.135542500      6.406627500      0.427108500
161 1 1      0.000000000      2.562651000      5.979519000      0.001000000
162 1 1      0.000000000      2.989759500      6.406627500      0.427108500
163 1 1      0.000000000      3.416868000      5.979519000      0.001000000
164 1 1      0.000000000      3.843976500      6.406627500      0.427108500
165 1 1      0.000000000      4.271085000      5.979519000      0.001000000
166 1 1      0.000000000      4.698193500      6.406627500      0.427108500
167 1 1      0.000000000      5.125302000      5.979519000      0.001000000
168 1 1      0.000000000      5.552410500      6.406627500      0.427108500
169 1 1      0.000000000      5.979519000      5.979519000      0.001000000
170 1 1      0.000000000      6.406627500      6.406627500      0.427108500
171 1 1      0.000000000      6.833736000      5.979519000      0.001000000
172 1 1      0.000000000      7.260844500      6.406627500      0.427108500
173 1 1      0.000000000      7.687953000      5.979519000      0.001000000
174 1 1      0.000000000      8.115061500      6.406627500      0.427108500
175 1 1      0.000000000      8.542170000      5.979519000      0.001000000
176 1 1      0.000000000      8.969278500      6.406627500      0.427108500
177 1 1      0.000000000      0.000000000      6.833736000      0.001000000
178 1 1      0.000000000      0.427108500      7.260844500      0.427108500
179 1 1      0.000000000      0.854217000      6.833736000      0.001000000
180 1 1      0.000000000      1.281325500      7.260844500      0.427108500
181 1 1      0.000000000      1.708434000      6.833736000      0.001000000
182 1 1      0.000000000      2.135542500      7.260844500      0.427108500
183 1 1      0.000000000      2.562651000      6.833736000      0.001000000
184 1 1      0.000000000      2.989759500      7.260844500      0.427108500
185 1 1      0.000000000      3.416868000      6.833736000      0.001000000
186 1 1      0.000000000      3.843976500      7.260844500      0.427108500
187 1 1      0.000000000      4.271085000      6.833736000      0.001000000
188 1 1      0.000000000      4.698193500      7.260844500      0.427108500
189 1 1      0.000000000      5.125302000      6.833736000      0.001000000
190 1 1      0.000000000      5.552410500      7.260844500      0.427108500
191 1 1      0.000000000      5.979519000      6.833736000      0.001000000
192 1 1      0.000000000      6.406627500      7.260844500      0.427108500
193 1 1      0.000000000      6.833736000      6.833736000      0.001000000
194 1 1      0.000000000      7.260844500      7.260844500      0.427108500
195 1 1      0.000000000      7.687953000      6.833736000      0.001000000
196 1 1      0.000000000      8.115061500      7.260844500      0.427108500
197 1 1      0.000000000      8.542170000      6.833736000      0.001000000
198 1 1      0.000000000      8.969278500      7.260844500      0.427108500
199 1 1      0.000000000      0.000000000      7.687953000      0.001000000
200 1 1      0.000000000      0.427108500      8.115061500      0.427108500
201 1 1      0.000000000      0.854217000      7.687953000      0.001000000
202 1 1      0.000000000      1.281325500      8.115061500      0.427108500
203 1 1      0.000000000      1.708434000      7.687953000      0.001000000
204 1 1      0.000000000      2.135542500      8.115061500      0.427108500
205 1 1      0.000000000      2.562651000      7.687953000      0.001000000
206 1 1      0.000000000      2.989759500      8.115061500      0.427108500
207 1 1      0.000000000      3.416868000      7.687953000      0.001000000
208 1 1      0.000000000      3.843976500      8.115061500      0.427108500
209 1 1      0.000000000      4.271085000      7.687953000      0.001000000
210 1 1      0.000000000      4.698193500      8.115061500      0.427108500
211 1 1      0.000000000      5.125302000      7.687953000      0.001000000
212 1 1      0.000000000      5.552410500      8.115061500      0.427108500
213 1 1      0.000000000      5.979519000      7.687953000      0.001000000
214 1 1      0.000000000      6.406627500      8.115061500      0.427108500
215 1 1      0.000000000      6.833736000      7.687953000      0.001000000
216 1 1      0.000000000      7.260844500      8.115061500      0.427108500
217 1 1      0.000000000      7.687953000      7.687953000      0.001000000
218 1 1      0.000000000      8.115061500      8.115061500      0.427108500
219 1 1      0.000000000      8.542170000      7.687953000      0.001000000
220 1 1      0.000000000      8.969278500      8.115061500      0.427108500
221 1 1      0.000000000      0.000000000      8.542170000      0.001000000
222 1 1      0.000000000      0.427108500      8.969278500      0.427108500
223 1 1      0.000000000      0.854217000      8.542170000      0.001000000
224 1 1      0.000000000      1.281325500      8.969278500      0.427108500
225 1 1      0.000000000      1.708434000      8.542170000      0.001000000
226 1 1      0.000000000      2.135542500      8.969278500      0.427108500
227 1 1      0.000000000      2.562651000      8.542170000      0.001000000
228 1 1      0.000000000      2.989759500      8.969278500      0.427108500
229 1 1      0.000000000      3.416868000      8.542170000      0.001000000
230 1 1      0.000000000      3.843976500      8.969278500      0.427108500
231 1 1      0.000000000      4.271085000      8.542170000      0.001000000
232 1 1      0.000000000      4.698193500      8.969278500      0.427108500
233 1 1      0.000000000      5.125302000      8.542170000      0.001000000
234 1 1      0.000000000      5.552410500      8.969278500      0.427108500
235 1 1      0.000000000      5.979519000      8.542170000      0.001000000
236 1 1      0.000000000      6.406627500      8.969278500      0.427108500
237 1 1      0.000000000      6.833736000      8.542170000      0.001000000
238 1 1      0.000000000      7.260844500      8.969278500      0.427108500
239 1 1      0.000000000      7.687953000      8.542170000      0.001000000
240 1 1      0.000000000      8.115061500      8.969278500      0.427108500
241 1 1      0.000000000      8.542170000      8.542170000      0.001000000
242 1 1      0.000000000      8.969278500      8.969278500      0.427108500
