LAMMPS data file via write_data, version 2 Aug 2023, timestep = 53, units = metal

192 atoms
1 atom types

-0.0009497784052133216 10.860949778405214 xlo xhi
-0.0014246676078202491 16.29142466760782 ylo yhi
-0.0018995568104266181 21.721899556810428 zlo zhi
1.62928493352156e-05 0 0 xy xz yz

Masses

1 9.999999999999999e-21

Atoms # atomic

5 1 1.3567890462197076 1.356312965330932 1.3558375305289467 0 0 0
9 1 5.430000022286211 -0.0014244792705929866 -0.0018990601219771527 0 0 0
13 1 6.787738824624627 1.3563129653307393 1.3558375305296921 0 0 0
17 1 -0.0009443251700844589 5.42952529913479 -0.0018990601225577573 0 0 0
8 1 4.072266650895715 4.071787854533229 1.3558375305296666 0 0 0
25 1 5.430005453235036 5.4295252991344185 -0.0018990601216486277 0 0 0
16 1 9.503216429302205 4.071787854532767 1.3558375305286685 0 0 0
21 1 1.3567944771693672 6.787262743736028 1.355837530528695 0 0 0
29 1 6.787744255574751 6.787262743735486 1.3558375305292258 0 0 0
24 1 4.072272081847658 9.502737632937759 1.3558375305293413 0 0 0
32 1 9.503221860253387 9.502737632938619 1.355837530529813 0 0 0
37 1 1.356799908119549 12.21821252214069 1.3558375305297152 0 0 0
45 1 6.787749686525323 12.218212522140819 1.3558375305296455 0 0 0
40 1 4.07227751279652 14.933687411344447 1.3558375305296109 0 0 0
48 1 9.503227291202457 14.933687411344293 1.3558375305294357 0 0 0
7 1 4.072263935421648 1.35631296533112 4.071312419732354 0 0 0
15 1 9.50321371382791 1.35631296533044 4.071312419731973 0 0 0
2 1 -0.0009470406437738003 2.714050409932001 2.7135758290805057 0 0 0
6 1 1.3567917616950098 4.071787854533081 4.0713124197324895 0 0 0
10 1 5.4300027377601525 2.714050409931927 2.7135758290804803 0 0 0
14 1 6.78774154010002 4.071787854532664 4.071312419731117 0 0 0
19 1 2.7145305640322612 5.429525299135002 2.7135758290807557 0 0 0
23 1 4.072269366372497 6.787262743735494 4.071312419732245 0 0 0
27 1 8.145480342438695 5.4295252991340845 2.713575829079979 0 0 0
31 1 9.503219144776903 6.787262743734953 4.07131241973244 0 0 0
22 1 1.3567971926449363 9.502737632938306 4.071312419732324 0 0 0
35 1 2.7145359949835584 10.860475077539007 2.71357582908029 0 0 0
26 1 5.430008168711413 8.145000188336965 2.713575829080842 0 0 0
30 1 6.787746971049896 9.502737632938482 4.0713124197324415 0 0 0
18 1 -0.0009416096944224873 8.145000188336667 2.713575829081264 0 0 0
43 1 8.14548577338905 10.860475077539528 2.713575829080961 0 0 0
34 1 -0.0009361787440267091 13.57594996674308 2.7135758290802565 0 0 0
39 1 4.072274797321811 12.218212522141059 4.071312419731441 0 0 0
47 1 9.503224575728048 12.218212522141432 4.071312419731544 0 0 0
38 1 1.3568026235938146 14.933687411344057 4.0713124197326085 0 0 0
3 1 2.714525133083085 -0.0014244792702661961 2.713575829080532 0 0 0
42 1 5.4300135996606285 13.575949966742364 2.7135758290797902 0 0 0
46 1 6.787752401998957 14.933687411344051 4.071312419731043 0 0 0
11 1 8.145474911489007 -0.0014244792703421688 2.713575829080455 0 0 0
53 1 1.3567890462210668 1.356312965330388 6.786787308935563 0 0 0
57 1 5.430000022286406 -0.0014244792697051725 5.429050718282606 0 0 0
61 1 6.7877388246263655 1.3563129653303534 6.786787308934181 0 0 0
60 1 8.145477626964553 2.7140504099321254 5.42905071828287 0 0 0
52 1 2.7145278485591167 2.714050409932643 5.42905071828442 0 0 0
56 1 4.072266650898651 4.071787854533379 6.78678730893522 0 0 0
64 1 9.503216429303363 4.071787854532774 6.786787308934805 0 0 0
65 1 -0.0009443251689981527 5.429525299133961 5.4290507182833885 0 0 0
69 1 1.3567944771696197 6.787262743735625 6.78678730893483 0 0 0
73 1 5.4300054532370785 5.4295252991340615 5.429050718282971 0 0 0
77 1 6.787744255575856 6.787262743735211 6.786787308934663 0 0 0
81 1 -0.0009388942186529535 10.860475077540011 5.429050718283197 0 0 0
68 1 2.714533279508508 8.145000188336846 5.4290507182834125 0 0 0
72 1 4.072272081847016 9.50273763293771 6.78678730893522 0 0 0
89 1 5.430010884185072 10.860475077539508 5.429050718283304 0 0 0
76 1 8.145483057913772 8.145000188337004 5.429050718283338 0 0 0
80 1 9.503221860252223 9.50273763293879 6.786787308934693 0 0 0
85 1 1.3567999081194706 12.218212522141453 6.7867873089349935 0 0 0
84 1 2.7145387104582253 13.575949966742442 5.429050718283197 0 0 0
93 1 6.787749686523542 12.218212522141442 6.786787308934107 0 0 0
88 1 4.072277512797246 14.933687411344216 6.786787308934431 0 0 0
49 1 -0.0009497561191383311 -0.001424479270559233 5.429050718284491 0 0 0
92 1 8.145488488862759 13.575949966742533 5.429050718282657 0 0 0
96 1 9.503227291200965 14.93368741134333 6.786787308935233 0 0 0
51 1 2.714525133084317 -0.0014244792709056126 8.144525607487404 0 0 0
55 1 4.072263935423481 1.3563129653309078 9.502262198137815 0 0 0
63 1 9.503213713828183 1.3563129653302863 9.502262198137368 0 0 0
50 1 -0.000947040643129389 2.7140504099316805 8.14452560748602 0 0 0
54 1 1.3567917616954615 4.071787854533374 9.502262198137327 0 0 0
58 1 5.43000273776288 2.714050409931751 8.144525607486033 0 0 0
62 1 6.787741540101689 4.07178785453299 9.50226219813791 0 0 0
75 1 8.145480342440235 5.429525299134675 8.144525607486393 0 0 0
