   583: H    ==> opls_146            HA     <=== 	Good
   584: H    ==> opls_146            HA     <=== 	Good
   585: C    ==> opls_149            CT     <=== 	Good
   586: C    ==> opls_145            CA     <=== 	Good
   587: C    ==> opls_145            CA     <=== 	Good
   588: C    ==> opls_145            CA     <=== 	Good
   589: C    ==> opls_145            CA     <=== 	Good
   590: H    ==> opls_146            HA     <=== 	Good
   591: C    ==> opls_145            CA     <=== 	Good
   592: H    ==> opls_146            HA     <=== 	Good
   593: C    ==> opls_145            CA     <=== 	Good
   594: H    ==> opls_146            HA     <=== 	Good
   595: H    ==> opls_146            HA     <=== 	Good
   596: O    ==> opls_180            OS     <=== 	Good
   597: C    ==> opls_182            CT     <=== 	Good
   598: C    ==> opls_158            CT     <=== 	Good
   599: H    ==> opls_185            HC     <=== 	Good
   600: H    ==> opls_185            HC     <=== 	Good
   601: O    ==> opls_154            OH     <=== 	Good
   602: C    ==> opls_135            CT     <=== 	Good
   603: H    ==> opls_140            HC     <=== 	Good
   604: H    ==> opls_140            HC     <=== 	Good
   605: H    ==> opls_140            HC     <=== 	Good
   606: H    ==> opls_140            HC     <=== 	Good
   607: H    ==> opls_140            HC     <=== 	Good
   608: H    ==> opls_140            HC     <=== 	Good
   609: H    ==> opls_140            HC     <=== 	Good
   610: H    ==> opls_155            HO     <=== 	Good
   611: H    ==> opls_155            HO     <=== 	Goo
   612: H    ==> opls_140            HC     <=== 	Good
   613: C    ==> opls_135            CT     <=== 	Good
   614: O    ==> opls_154            OH     <=== 	Good
   615: C    ==> opls_158            CT     <=== 	Good
   616: H    ==> opls_140            HC     <=== 	Good
   617: C    ==> opls_182            CT     <=== 	Good
   618: H    ==> opls_140            HC     <=== 	Good
   619: O    ==> opls_180            OS     <=== 	Good
   620: H    ==> opls_185            HC     <=== 	Good
   621: H    ==> opls_185            HC     <=== 	Good
   622: C    ==> opls_145            CA     <=== 	Good
   623: C    ==> opls_145            CA     <=== 	Good
   624: C    ==> opls_145            CA     <=== 	Good
   625: C    ==> opls_145            CA     <=== 	Good
   626: H    ==> opls_146            HA     <=== 	Good
   627: C    ==> opls_145            CA     <=== 	Good
   628: H    ==> opls_146            HA     <=== 	Good
   629: C    ==> opls_145            CA     <=== 	Good
   630: H    ==> opls_146            HA     <=== 	Good
   631: H    ==> opls_146            HA     <=== 	Good
   632: C    ==> opls_149            CT     <=== 	Good
   633: C    ==> opls_145            CA     <=== 	Good
   634: C    ==> opls_145            CA     <=== 	Good
   635: C    ==> opls_145            CA     <=== 	Good
   636: C    ==> opls_145            CA     <=== 	Good
   637: H    ==> opls_146            HA     <=== 	Good
   638: C    ==> opls_145            CA     <=== 	Good
   639: H    ==> opls_146            HA     <=== 	Good
   640: C    ==> opls_145            CA     <=== 	Good
   641: H    ==> opls_146            HA     <=== 	Good
   642: H    ==> opls_146            HA     <=== 	Good
   643: O    ==> opls_180            OS     <=== 	Good
   644: C    ==> opls_182            CT     <=== 	Good
   645: C    ==> opls_158            CT     <=== 	Good
   646: H    ==> opls_185            HC     <=== 	Good
   647: H    ==> opls_185            HC     <=== 	Good
   648: O    ==> opls_154            OH     <=== 	Good
   649: C    ==> opls_135            CT     <=== 	Good
   650: H    ==> opls_140            HC     <=== 	Good
   651: H    ==> opls_140            HC     <=== 	Good
   652: H    ==> opls_140            HC     <=== 	Good
   653: H    ==> opls_140            HC     <=== 	Good
   654: H    ==> opls_140            HC     <=== 	Good
   655: H    ==> opls_140            HC     <=== 	Good
   656: H    ==> opls_140            HC     <=== 	Good
   657: H    ==> opls_155            HO     <=== 	Good
   658: H    ==> opls_155            HO     <=== 	Goo
   659: H    ==> opls_140            HC     <=== 	Good
   660: C    ==> opls_135            CT     <=== 	Good
   661: O    ==> opls_154            OH     <=== 	Good
   662: C    ==> opls_158            CT     <=== 	Good
   663: H    ==> opls_140            HC     <=== 	Good
   664: C    ==> opls_182            CT     <=== 	Good
   665: H    ==> opls_140            HC     <=== 	Good
   666: O    ==> opls_180            OS     <=== 	Good
   667: H    ==> opls_185            HC     <=== 	Good
   668: H    ==> opls_185            HC     <=== 	Good
   669: C    ==> opls_145            CA     <=== 	Good
   670: C    ==> opls_145            CA     <=== 	Good
   671: C    ==> opls_145            CA     <=== 	Good
   672: C    ==> opls_145            CA     <=== 	Good
   673: H    ==> opls_146            HA     <=== 	Good
   674: C    ==> opls_145            CA     <=== 	Good
   675: H    ==> opls_146            HA     <=== 	Good
   676: C    ==> opls_145            CA     <=== 	Good
   677: H    ==> opls_146            HA     <=== 	Good
   678: H    ==> opls_146            HA     <=== 	Good
   679: C    ==> opls_149            CT     <=== 	Good
   680: C    ==> opls_145            CA     <=== 	Good
   681: C    ==> opls_145            CA     <=== 	Good
   682: C    ==> opls_145            CA     <=== 	Good
   683: C    ==> opls_145            CA     <=== 	Good
   684: H    ==> opls_146            HA     <=== 	Good
   685: C    ==> opls_145            CA     <=== 	Good
   686: H    ==> opls_146            HA     <=== 	Good
   687: C    ==> opls_145            CA     <=== 	Good
   688: H    ==> opls_146            HA     <=== 	Good
   689: H    ==> opls_146            HA     <=== 	Good
   690: O    ==> opls_180            OS     <=== 	Good
   691: C    ==> opls_182            CT     <=== 	Good
   692: C    ==> opls_158            CT     <=== 	Good
   693: H    ==> opls_185            HC     <=== 	Good
   694: H    ==> opls_185            HC     <=== 	Good
   695: O    ==> opls_154            OH     <=== 	Good
   696: C    ==> opls_135            CT     <=== 	Good
   697: H    ==> opls_140            HC     <=== 	Good
   698: H    ==> opls_140            HC     <=== 	Good
   699: H    ==> opls_140            HC     <=== 	Good
   700: H    ==> opls_140            HC     <=== 	Good
   701: H    ==> opls_140            HC     <=== 	Good
   702: H    ==> opls_140            HC     <=== 	Good
   703: H    ==> opls_140            HC     <=== 	Good
   704: H    ==> opls_155            HO     <=== 	Good
   705: H    ==> opls_155            HO     <=== 	Goo
   706: H    ==> opls_140            HC     <=== 	Good
   707: C    ==> opls_135            CT     <=== 	Good
   708: O    ==> opls_154            OH     <=== 	Good
   709: C    ==> opls_158            CT     <=== 	Good
   710: H    ==> opls_140            HC     <=== 	Good
   711: C    ==> opls_182            CT     <=== 	Good
   712: H    ==> opls_140            HC     <=== 	Good
   713: O    ==> opls_180            OS     <=== 	Good
   714: H    ==> opls_185            HC     <=== 	Good
   715: H    ==> opls_185            HC     <=== 	Good
   716: C    ==> opls_145            CA     <=== 	Good
   717: C    ==> opls_145            CA     <=== 	Good
   718: C    ==> opls_145            CA     <=== 	Good
   719: C    ==> opls_145            CA     <=== 	Good
   720: H    ==> opls_146            HA     <=== 	Good
   721: C    ==> opls_145            CA     <=== 	Good
   722: H    ==> opls_146            HA     <=== 	Good
   723: C    ==> opls_145            CA     <=== 	Good
   724: H    ==> opls_146            HA     <=== 	Good
   725: H    ==> opls_146            HA     <=== 	Good
   726: C    ==> opls_149            CT     <=== 	Good
   727: C    ==> opls_145            CA     <=== 	Good
   728: C    ==> opls_145            CA     <=== 	Good
   729: C    ==> opls_145            CA     <=== 	Good
   730: C    ==> opls_145            CA     <=== 	Good
   731: H    ==> opls_146            HA     <=== 	Good
   732: C    ==> opls_145            CA     <=== 	Good
   733: H    ==> opls_146            HA     <=== 	Good
   734: C    ==> opls_145            CA     <=== 	Good
   735: H    ==> opls_146            HA     <=== 	Good
   736: H    ==> opls_146            HA     <=== 	Good
   737: O    ==> opls_180            OS     <=== 	Good
   738: C    ==> opls_182            CT     <=== 	Good
   739: C    ==> opls_158            CT     <=== 	Good
   740: H    ==> opls_185            HC     <=== 	Good
   741: H    ==> opls_185            HC     <=== 	Good
   742: O    ==> opls_154            OH     <=== 	Good
   743: C    ==> opls_135            CT     <=== 	Good
   744: H    ==> opls_140            HC     <=== 	Good
   745: H    ==> opls_140            HC     <=== 	Good
   746: H    ==> opls_140            HC     <=== 	Good
   747: H    ==> opls_140            HC     <=== 	Good
   748: H    ==> opls_140            HC     <=== 	Good
   749: H    ==> opls_140            HC     <=== 	Good
   750: H    ==> opls_140            HC     <=== 	Good
   751: H    ==> opls_155            HO     <=== 	Good
   752: H    ==> opls_155            HO     <=== 	Goo
   753: H    ==> opls_140            HC     <=== 	Good
   754: C    ==> opls_135            CT     <=== 	Good
   755: O    ==> opls_154            OH     <=== 	Good
   756: C    ==> opls_158            CT     <=== 	Good
   757: H    ==> opls_140            HC     <=== 	Good
   758: C    ==> opls_182            CT     <=== 	Good
   759: H    ==> opls_140            HC     <=== 	Good
   760: O    ==> opls_180            OS     <=== 	Good
   761: H    ==> opls_185            HC     <=== 	Good
   762: H    ==> opls_185            HC     <=== 	Good
   763: C    ==> opls_145            CA     <=== 	Good
   764: C    ==> opls_145            CA     <=== 	Good
   765: C    ==> opls_145            CA     <=== 	Good
   766: C    ==> opls_145            CA     <=== 	Good
   767: H    ==> opls_146            HA     <=== 	Good
   768: C    ==> opls_145            CA     <=== 	Good
   769: H    ==> opls_146            HA     <=== 	Good
   770: C    ==> opls_145            CA     <=== 	Good
   771: H    ==> opls_146            HA     <=== 	Good
   772: H    ==> opls_146            HA     <=== 	Good
   773: C    ==> opls_149            CT     <=== 	Good
   774: C    ==> opls_145            CA     <=== 	Good
   775: C    ==> opls_145            CA     <=== 	Good
   776: C    ==> opls_145            CA     <=== 	Good
   777: C    ==> opls_145            CA     <=== 	Good
   778: H    ==> opls_146            HA     <=== 	Good
   779: C    ==> opls_145            CA     <=== 	Good
   780: H    ==> opls_146            HA     <=== 	Good
   781: C    ==> opls_145            CA     <=== 	Good
   782: H    ==> opls_146            HA     <=== 	Good
   783: H    ==> opls_146            HA     <=== 	Good
   784: O    ==> opls_180            OS     <=== 	Good
   785: C    ==> opls_182            CT     <=== 	Good
   786: C    ==> opls_158            CT     <=== 	Good
   787: H    ==> opls_185            HC     <=== 	Good
   788: H    ==> opls_185            HC     <=== 	Good
   789: O    ==> opls_154            OH     <=== 	Good
   790: C    ==> opls_135            CT     <=== 	Good
   791: H    ==> opls_140            HC     <=== 	Good
   792: H    ==> opls_140            HC     <=== 	Good
   793: H    ==> opls_140            HC     <=== 	Good
   794: H    ==> opls_140            HC     <=== 	Good
   795: H    ==> opls_140            HC     <=== 	Good
   796: H    ==> opls_140            HC     <=== 	Good
   797: H    ==> opls_140            HC     <=== 	Good
   798: H    ==> opls_155            HO     <=== 	Good
   799: H    ==> opls_155            HO     <=== 	Goo
   800: H    ==> opls_140            HC     <=== 	Good
   801: C    ==> opls_135            CT     <=== 	Good
   802: O    ==> opls_154            OH     <=== 	Good
   803: C    ==> opls_158            CT     <=== 	Good
   804: H    ==> opls_140            HC     <=== 	Good
   805: C    ==> opls_182            CT     <=== 	Good
   806: H    ==> opls_140            HC     <=== 	Good
   807: O    ==> opls_180            OS     <=== 	Good
   808: H    ==> opls_185            HC     <=== 	Good
   809: H    ==> opls_185            HC     <=== 	Good
   810: C    ==> opls_145            CA     <=== 	Good
   811: C    ==> opls_145            CA     <=== 	Good
   812: C    ==> opls_145            CA     <=== 	Good
   813: C    ==> opls_145            CA     <=== 	Good
   814: H    ==> opls_146            HA     <=== 	Good
   815: C    ==> opls_145            CA     <=== 	Good
   816: H    ==> opls_146            HA     <=== 	Good
   817: C    ==> opls_145            CA     <=== 	Good
   818: H    ==> opls_146            HA     <=== 	Good
   819: H    ==> opls_146            HA     <=== 	Good
   820: C    ==> opls_149            CT     <=== 	Good
   821: C    ==> opls_145            CA     <=== 	Good
   822: C    ==> opls_145            CA     <=== 	Good
   823: C    ==> opls_145            CA     <=== 	Good
   824: C    ==> opls_145            CA     <=== 	Good
   825: H    ==> opls_146            HA     <=== 	Good
   826: C    ==> opls_145            CA     <=== 	Good
   827: H    ==> opls_146            HA     <=== 	Good
   828: C    ==> opls_145            CA     <=== 	Good
   829: H    ==> opls_146            HA     <=== 	Good
   830: H    ==> opls_146            HA     <=== 	Good
   831: O    ==> opls_180            OS     <=== 	Good
   832: C    ==> opls_182            CT     <=== 	Good
   833: C    ==> opls_158            CT     <=== 	Good
   834: H    ==> opls_185            HC     <=== 	Good
   835: H    ==> opls_185            HC     <=== 	Good
   836: O    ==> opls_154            OH     <=== 	Good
   837: C    ==> opls_135            CT     <=== 	Good
   838: H    ==> opls_140            HC     <=== 	Good
   839: H    ==> opls_140            HC     <=== 	Good
   840: H    ==> opls_140            HC     <=== 	Good
   841: H    ==> opls_140            HC     <=== 	Good
   842: H    ==> opls_140            HC     <=== 	Good
   843: H    ==> opls_140            HC     <=== 	Good
   844: H    ==> opls_140            HC     <=== 	Good
   845: H    ==> opls_155            HO     <=== 	Good
   846: H    ==> opls_155            HO     <=== 	Goo
   847: H    ==> opls_140            HC     <=== 	Good
   848: C    ==> opls_135            CT     <=== 	Good
   849: O    ==> opls_154            OH     <=== 	Good
   850: C    ==> opls_158            CT     <=== 	Good
   851: H    ==> opls_140            HC     <=== 	Good
   852: C    ==> opls_182            CT     <=== 	Good
   853: H    ==> opls_140            HC     <=== 	Good
   854: O    ==> opls_180            OS     <=== 	Good
   855: H    ==> opls_185            HC     <=== 	Good
   856: H    ==> opls_185            HC     <=== 	Good
   857: C    ==> opls_145            CA     <=== 	Good
   858: C    ==> opls_145            CA     <=== 	Good
   859: C    ==> opls_145            CA     <=== 	Good
   860: C    ==> opls_145            CA     <=== 	Good
   861: H    ==> opls_146            HA     <=== 	Good
   862: C    ==> opls_145            CA     <=== 	Good
   863: H    ==> opls_146            HA     <=== 	Good
   864: C    ==> opls_145            CA     <=== 	Good
   865: H    ==> opls_146            HA     <=== 	Good
   866: H    ==> opls_146            HA     <=== 	Good
   867: C    ==> opls_149            CT     <=== 	Good
   868: C    ==> opls_145            CA     <=== 	Good
   869: C    ==> opls_145            CA     <=== 	Good
   870: C    ==> opls_145            CA     <=== 	Good
   871: C    ==> opls_145            CA     <=== 	Good
   872: H    ==> opls_146            HA     <=== 	Good
   873: C    ==> opls_145            CA     <=== 	Good
   874: H    ==> opls_146            HA     <=== 	Good
   875: C    ==> opls_145            CA     <=== 	Good
   876: H    ==> opls_146            HA     <=== 	Good
   877: H    ==> opls_146            HA     <=== 	Good
   878: O    ==> opls_180            OS     <=== 	Good
   879: C    ==> opls_182            CT     <=== 	Good
   880: C    ==> opls_158            CT     <=== 	Good
   881: H    ==> opls_185            HC     <=== 	Good
   882: H    ==> opls_185            HC     <=== 	Good
   883: O    ==> opls_154            OH     <=== 	Good
   884: C    ==> opls_135            CT     <=== 	Good
   885: H    ==> opls_140            HC     <=== 	Good
   886: H    ==> opls_140            HC     <=== 	Good
   887: H    ==> opls_140            HC     <=== 	Good
   888: H    ==> opls_140            HC     <=== 	Good
   889: H    ==> opls_140            HC     <=== 	Good
   890: H    ==> opls_140            HC     <=== 	Good
   891: H    ==> opls_140            HC     <=== 	Good
   892: H    ==> opls_155            HO     <=== 	Good
   893: H    ==> opls_155            HO     <=== 	Goo
   894: H    ==> opls_140            HC     <=== 	Good
   895: C    ==> opls_135            CT     <=== 	Good
   896: O    ==> opls_154            OH     <=== 	Good
   897: C    ==> opls_158            CT     <=== 	Good
   898: H    ==> opls_140            HC     <=== 	Good
   899: C    ==> opls_182            CT     <=== 	Good
   900: H    ==> opls_140            HC     <=== 	Good
   901: O    ==> opls_180            OS     <=== 	Good
   902: H    ==> opls_185            HC     <=== 	Good
   903: H    ==> opls_185            HC     <=== 	Good
   904: C    ==> opls_145            CA     <=== 	Good
   905: C    ==> opls_145            CA     <=== 	Good
   906: C    ==> opls_145            CA     <=== 	Good
   907: C    ==> opls_145            CA     <=== 	Good
   908: H    ==> opls_146            HA     <=== 	Good
   909: C    ==> opls_145            CA     <=== 	Good
   910: H    ==> opls_146            HA     <=== 	Good
   911: C    ==> opls_145            CA     <=== 	Good
   912: H    ==> opls_146            HA     <=== 	Good
   913: H    ==> opls_146            HA     <=== 	Good
   914: C    ==> opls_149            CT     <=== 	Good
   915: C    ==> opls_145            CA     <=== 	Good
   916: C    ==> opls_145            CA     <=== 	Good
   917: C    ==> opls_145            CA     <=== 	Good
   918: C    ==> opls_145            CA     <=== 	Good
   919: H    ==> opls_146            HA     <=== 	Good
   920: C    ==> opls_145            CA     <=== 	Good
   921: H    ==> opls_146            HA     <=== 	Good
   922: C    ==> opls_145            CA     <=== 	Good
   923: H    ==> opls_146            HA     <=== 	Good
   924: H    ==> opls_146            HA     <=== 	Good
   925: O    ==> opls_180            OS     <=== 	Good
   926: C    ==> opls_182            CT     <=== 	Good
   927: C    ==> opls_158            CT     <=== 	Good
   928: H    ==> opls_185            HC     <=== 	Good
   929: H    ==> opls_185            HC     <=== 	Good
   930: O    ==> opls_154            OH     <=== 	Good
   931: C    ==> opls_135            CT     <=== 	Good
   932: H    ==> opls_140            HC     <=== 	Good
   933: H    ==> opls_140            HC     <=== 	Good
   934: H    ==> opls_140            HC     <=== 	Good
   935: H    ==> opls_140            HC     <=== 	Good
   936: H    ==> opls_140            HC     <=== 	Good
   937: H    ==> opls_140            HC     <=== 	Good
   938: H    ==> opls_140            HC     <=== 	Good
   939: H    ==> opls_155            HO     <=== 	Good
   940: H    ==> opls_155            HO     <=== 	Goo
   941: H    ==> opls_140            HC     <=== 	Good
   942: C    ==> opls_135            CT     <=== 	Good
   943: O    ==> opls_154            OH     <=== 	Good
   944: C    ==> opls_158            CT     <=== 	Good
   945: H    ==> opls_140            HC     <=== 	Good
   946: C    ==> opls_182            CT     <=== 	Good
   947: H    ==> opls_140            HC     <=== 	Good
   948: O    ==> opls_180            OS     <=== 	Good
   949: H    ==> opls_185            HC     <=== 	Good
   950: H    ==> opls_185            HC     <=== 	Good
   951: C    ==> opls_145            CA     <=== 	Good
   952: C    ==> opls_145            CA     <=== 	Good
   953: C    ==> opls_145            CA     <=== 	Good
   954: C    ==> opls_145            CA     <=== 	Good
   955: H    ==> opls_146            HA     <=== 	Good
   956: C    ==> opls_145            CA     <=== 	Good
   957: H    ==> opls_146            HA     <=== 	Good
   958: C    ==> opls_145            CA     <=== 	Good
   959: H    ==> opls_146            HA     <=== 	Good
   960: H    ==> opls_146            HA     <=== 	Good
   961: C    ==> opls_149            CT     <=== 	Good
   962: C    ==> opls_145            CA     <=== 	Good
   963: C    ==> opls_145            CA     <=== 	Good
   964: C    ==> opls_145            CA     <=== 	Good
   965: C    ==> opls_145            CA     <=== 	Good
   966: H    ==> opls_146            HA     <=== 	Good
   967: C    ==> opls_145            CA     <=== 	Good
   968: H    ==> opls_146            HA     <=== 	Good
   969: C    ==> opls_145            CA     <=== 	Good
   970: H    ==> opls_146            HA     <=== 	Good
   971: H    ==> opls_146            HA     <=== 	Good
   972: O    ==> opls_180            OS     <=== 	Good
   973: C    ==> opls_182            CT     <=== 	Good
   974: C    ==> opls_158            CT     <=== 	Good
   975: H    ==> opls_185            HC     <=== 	Good
   976: H    ==> opls_185            HC     <=== 	Good
   977: O    ==> opls_154            OH     <=== 	Good
   978: C    ==> opls_135            CT     <=== 	Good
   979: H    ==> opls_140            HC     <=== 	Good
   980: H    ==> opls_140            HC     <=== 	Good
   981: H    ==> opls_140            HC     <=== 	Good
   982: H    ==> opls_140            HC     <=== 	Good
   983: H    ==> opls_140            HC     <=== 	Good
   984: H    ==> opls_140            HC     <=== 	Good
   985: H    ==> opls_140            HC     <=== 	Good
   986: H    ==> opls_155            HO     <=== 	Good
   987: H    ==> opls_155            HO     <=== 	Goo
   988: H    ==> opls_140            HC     <=== 	Good
   989: C    ==> opls_135            CT     <=== 	Good
   990: O    ==> opls_154            OH     <=== 	Good
   991: C    ==> opls_158            CT     <=== 	Good
   992: H    ==> opls_140            HC     <=== 	Good
   993: C    ==> opls_182            CT     <=== 	Good
   994: H    ==> opls_140            HC     <=== 	Good
   995: O    ==> opls_180            OS     <=== 	Good
   996: H    ==> opls_185            HC     <=== 	Good
   997: H    ==> opls_185            HC     <=== 	Good
   998: C    ==> opls_145            CA     <=== 	Good
   999: C    ==> opls_145            CA     <=== 	Good
  1000: C    ==> opls_145            CA     <=== 	Good
  1001: C    ==> opls_145            CA     <=== 	Good
  1002: H    ==> opls_146            HA     <=== 	Good
  1003: C    ==> opls_145            CA     <=== 	Good
  1004: H    ==> opls_146            HA     <=== 	Good
  1005: C    ==> opls_145            CA     <=== 	Good
  1006: H    ==> opls_146            HA     <=== 	Good
  1007: H    ==> opls_146            HA     <=== 	Good
  1008: C    ==> opls_149            CT     <=== 	Good
  1009: C    ==> opls_145            CA     <=== 	Good
  1010: C    ==> opls_145            CA     <=== 	Good
  1011: C    ==> opls_145            CA     <=== 	Good
  1012: C    ==> opls_145            CA     <=== 	Good
  1013: H    ==> opls_146            HA     <=== 	Good
  1014: C    ==> opls_145            CA     <=== 	Good
  1015: H    ==> opls_146            HA     <=== 	Good
  1016: C    ==> opls_145            CA     <=== 	Good
  1017: H    ==> opls_146            HA     <=== 	Good
  1018: H    ==> opls_146            HA     <=== 	Good
  1019: O    ==> opls_180            OS     <=== 	Good
  1020: C    ==> opls_182            CT     <=== 	Good
  1021: C    ==> opls_158            CT     <=== 	Good
  1022: H    ==> opls_185            HC     <=== 	Good
  1023: H    ==> opls_185            HC     <=== 	Good
  1024: O    ==> opls_154            OH     <=== 	Good
  1025: C    ==> opls_135            CT     <=== 	Good
  1026: H    ==> opls_140            HC     <=== 	Good
  1027: H    ==> opls_140            HC     <=== 	Good
  1028: H    ==> opls_140            HC     <=== 	Good
  1029: H    ==> opls_140            HC     <=== 	Good
  1030: H    ==> opls_140            HC     <=== 	Good
  1031: H    ==> opls_140            HC     <=== 	Good
  1032: H    ==> opls_140            HC     <=== 	Good
  1033: H    ==> opls_155            HO     <=== 	Good
  1034: H    ==> opls_155            HO     <=== 	Goo
  1035: H    ==> opls_140            HC     <=== 	Good
  1036: C    ==> opls_135            CT     <=== 	Good
  1037: O    ==> opls_154            OH     <=== 	Good
  1038: C    ==> opls_158            CT     <=== 	Good
  1039: H    ==> opls_140            HC     <=== 	Good
  1040: C    ==> opls_182            CT     <=== 	Good
  1041: H    ==> opls_140            HC     <=== 	Good
  1042: O    ==> opls_180            OS     <=== 	Good
  1043: H    ==> opls_185            HC     <=== 	Good
  1044: H    ==> opls_185            HC     <=== 	Good
  1045: C    ==> opls_145            CA     <=== 	Good
  1046: C    ==> opls_145            CA     <=== 	Good
  1047: C    ==> opls_145            CA     <=== 	Good
  1048: C    ==> opls_145            CA     <=== 	Good
  1049: H    ==> opls_146            HA     <=== 	Good
  1050: C    ==> opls_145            CA     <=== 	Good
  1051: H    ==> opls_146            HA     <=== 	Good
  1052: C    ==> opls_145            CA     <=== 	Good
  1053: H    ==> opls_146            HA     <=== 	Good
  1054: H    ==> opls_146            HA     <=== 	Good
  1055: C    ==> opls_149            CT     <=== 	Good
  1056: C    ==> opls_145            CA     <=== 	Good
  1057: C    ==> opls_145            CA     <=== 	Good
  1058: C    ==> opls_145            CA     <=== 	Good
  1059: C    ==> opls_145            CA     <=== 	Good
  1060: H    ==> opls_146            HA     <=== 	Good
  1061: C    ==> opls_145            CA     <=== 	Good
  1062: H    ==> opls_146            HA     <=== 	Good
  1063: C    ==> opls_145            CA     <=== 	Good
  1064: H    ==> opls_146            HA     <=== 	Good
  1065: H    ==> opls_146            HA     <=== 	Good
  1066: O    ==> opls_180            OS     <=== 	Good
  1067: C    ==> opls_182            CT     <=== 	Good
  1068: C    ==> opls_158            CT     <=== 	Good
  1069: H    ==> opls_185            HC     <=== 	Good
  1070: H    ==> opls_185            HC     <=== 	Good
  1071: O    ==> opls_154            OH     <=== 	Good
  1072: C    ==> opls_135            CT     <=== 	Good
  1073: H    ==> opls_140            HC     <=== 	Good
  1074: H    ==> opls_140            HC     <=== 	Good
  1075: H    ==> opls_140            HC     <=== 	Good
  1076: H    ==> opls_140            HC     <=== 	Good
  1077: H    ==> opls_140            HC     <=== 	Good
  1078: H    ==> opls_140            HC     <=== 	Good
  1079: H    ==> opls_140            HC     <=== 	Good
  1080: H    ==> opls_155            HO     <=== 	Good
  1081: H    ==> opls_155            HO     <=== 	Goo
  1082: H    ==> opls_140            HC     <=== 	Good
  1083: C    ==> opls_135            CT     <=== 	Good
  1084: O    ==> opls_154            OH     <=== 	Good
  1085: C    ==> opls_158            CT     <=== 	Good
  1086: H    ==> opls_140            HC     <=== 	Good
  1087: C    ==> opls_182            CT     <=== 	Good
  1088: H    ==> opls_140            HC     <=== 	Good
  1089: O    ==> opls_180            OS     <=== 	Good
  1090: H    ==> opls_185            HC     <=== 	Good
  1091: H    ==> opls_185            HC     <=== 	Good
  1092: C    ==> opls_145            CA     <=== 	Good
  1093: C    ==> opls_145            CA     <=== 	Good
  1094: C    ==> opls_145            CA     <=== 	Good
  1095: C    ==> opls_145            CA     <=== 	Good
  1096: H    ==> opls_146            HA     <=== 	Good
  1097: C    ==> opls_145            CA     <=== 	Good
  1098: H    ==> opls_146            HA     <=== 	Good
  1099: C    ==> opls_145            CA     <=== 	Good
  1100: H    ==> opls_146            HA     <=== 	Good
  1101: H    ==> opls_146            HA     <=== 	Good
  1102: C    ==> opls_149            CT     <=== 	Good
  1103: C    ==> opls_145            CA     <=== 	Good
  1104: C    ==> opls_145            CA     <=== 	Good
  1105: C    ==> opls_145            CA     <=== 	Good
  1106: C    ==> opls_145            CA     <=== 	Good
  1107: H    ==> opls_146            HA     <=== 	Good
  1108: C    ==> opls_145            CA     <=== 	Good
  1109: H    ==> opls_146            HA     <=== 	Good
  1110: C    ==> opls_145            CA     <=== 	Good
  1111: H    ==> opls_146            HA     <=== 	Good
  1112: H    ==> opls_146            HA     <=== 	Good
  1113: O    ==> opls_180            OS     <=== 	Good
  1114: C    ==> opls_182            CT     <=== 	Good
  1115: C    ==> opls_158            CT     <=== 	Good
  1116: H    ==> opls_185            HC     <=== 	Good
  1117: H    ==> opls_185            HC     <=== 	Good
  1118: O    ==> opls_154            OH     <=== 	Good
  1119: C    ==> opls_135            CT     <=== 	Good
  1120: H    ==> opls_140            HC     <=== 	Good
  1121: H    ==> opls_140            HC     <=== 	Good
  1122: H    ==> opls_140            HC     <=== 	Good
  1123: H    ==> opls_140            HC     <=== 	Good
  1124: H    ==> opls_140            HC     <=== 	Good
  1125: H    ==> opls_140            HC     <=== 	Good
  1126: H    ==> opls_140            HC     <=== 	Good
  1127: H    ==> opls_155            HO     <=== 	Good
  1128: H    ==> opls_155            HO     <=== 	Goo
  1129: H    ==> opls_140            HC     <=== 	Good
  1130: C    ==> opls_135            CT     <=== 	Good
  1131: O    ==> opls_154            OH     <=== 	Good
  1132: C    ==> opls_158            CT     <=== 	Good
  1133: H    ==> opls_140            HC     <=== 	Good
  1134: C    ==> opls_182            CT     <=== 	Good
  1135: H    ==> opls_140            HC     <=== 	Good
  1136: O    ==> opls_180            OS     <=== 	Good
  1137: H    ==> opls_185            HC     <=== 	Good
  1138: H    ==> opls_185            HC     <=== 	Good
  1139: C    ==> opls_145            CA     <=== 	Good
  1140: C    ==> opls_145            CA     <=== 	Good
  1141: C    ==> opls_145            CA     <=== 	Good
  1142: C    ==> opls_145            CA     <=== 	Good
  1143: H    ==> opls_146            HA     <=== 	Good
  1144: C    ==> opls_145            CA     <=== 	Good
  1145: H    ==> opls_146            HA     <=== 	Good
  1146: C    ==> opls_145            CA     <=== 	Good
  1147: H    ==> opls_146            HA     <=== 	Good
  1148: H    ==> opls_146            HA     <=== 	Good
  1149: C    ==> opls_149            CT     <=== 	Good
  1150: C    ==> opls_145            CA     <=== 	Good
  1151: C    ==> opls_145            CA     <=== 	Good
  1152: C    ==> opls_145            CA     <=== 	Good
  1153: C    ==> opls_145            CA     <=== 	Good
  1154: H    ==> opls_146            HA     <=== 	Good
  1155: C    ==> opls_145            CA     <=== 	Good
  1156: H    ==> opls_146            HA     <=== 	Good
  1157: C    ==> opls_145            CA     <=== 	Good
  1158: H    ==> opls_146            HA     <=== 	Good
