# LAMMPS data file

200 atoms
0 bonds

1 atom types
0 bond types

0.000000000      10.0     xlo xhi
0.000000000      20.0     ylo yhi
0.000000000      100.0    zlo zhi

Masses

1 1.000000000      # C

Atoms

1 1 1 0 3.183098861837907 0.0 1.5915494309189535
2 1 1 0 4.118588145626546 0.0 1.2875905370012097
3 1 1 0 4.696752319119221 0.0 0.4918158215417331
4 1 1 0 4.696752319119222 0.0 -0.4918158215417329
5 1 1 0 4.118588145626546 0.0 -1.2875905370012097
6 1 1 0 3.183098861837907 0.0 -1.5915494309189535
7 1 1 0 2.247609578049268 0.0 -1.28759053700121
8 1 1 0 1.669445404556593 0.0 -0.49181582154173326
9 1 1 0 1.6694454045565927 0.0 0.4918158215417327
10 1 1 0 2.2476095780492678 0.0 1.2875905370012097
11 1 1 0 3.027306914562628 0.983631643083466 1.5915494309189535
12 1 1 0 3.9170100938340995 1.2727137298298035 1.2875905370012097
13 1 1 0 4.46687689852271 1.4513762849777854 0.4918158215417331
14 1 1 0 4.4668768985227105 1.4513762849777856 -0.4918158215417329
15 1 1 0 3.9170100938340995 1.2727137298298035 -1.2875905370012097
16 1 1 0 3.027306914562628 0.983631643083466 -1.5915494309189535
17 1 1 0 2.1376037352911568 0.6945495563371286 -1.28759053700121
18 1 1 0 1.5877369306025466 0.5158870011891464 -0.49181582154173326
19 1 1 0 1.5877369306025464 0.5158870011891464 0.4918158215417327
20 1 1 0 2.1376037352911568 0.6945495563371284 1.2875905370012097
21 1 1 0 2.5751810740024195 1.8709785675772783 1.5915494309189535
22 1 1 0 3.332007802643077 2.4208453722658887 1.2875905370012097
23 1 1 0 3.799752444537396 2.7606817468487495 0.4918158215417331
24 1 1 0 3.799752444537397 2.76068174684875 -0.4918158215417329
25 1 1 0 3.332007802643077 2.4208453722658887 -1.2875905370012097
26 1 1 0 2.5751810740024195 1.8709785675772783 -1.5915494309189535
27 1 1 0 1.8183543453617628 1.3211117628886682 -1.28759053700121
28 1 1 0 1.3506097034674431 0.9812753883058069 -0.49181582154173326
29 1 1 0 1.350609703467443 0.9812753883058067 0.4918158215417327
30 1 1 0 1.8183543453617625 1.321111762888668 1.2875905370012097
31 1 1 0 1.8709785675772783 2.5751810740024195 1.5915494309189535
32 1 1 0 2.4208453722658887 3.332007802643077 1.2875905370012097
33 1 1 0 2.7606817468487495 3.799752444537396 0.4918158215417331
34 1 1 0 2.76068174684875 3.799752444537397 -0.4918158215417329
35 1 1 0 2.4208453722658887 3.332007802643077 -1.2875905370012097
36 1 1 0 1.8709785675772783 2.5751810740024195 -1.5915494309189535
37 1 1 0 1.3211117628886682 1.8183543453617628 -1.28759053700121
38 1 1 0 0.9812753883058069 1.3506097034674431 -0.49181582154173326
39 1 1 0 0.9812753883058067 1.350609703467443 0.4918158215417327
40 1 1 0 1.321111762888668 1.8183543453617625 1.2875905370012097
41 1 1 0 0.9836316430834662 3.027306914562628 1.5915494309189535
42 1 1 0 1.2727137298298037 3.9170100938340995 1.2875905370012097
43 1 1 0 1.4513762849777856 4.46687689852271 0.4918158215417331
44 1 1 0 1.451376284977786 4.4668768985227105 -0.4918158215417329
45 1 1 0 1.2727137298298037 3.9170100938340995 -1.2875905370012097
46 1 1 0 0.9836316430834662 3.027306914562628 -1.5915494309189535
47 1 1 0 0.6945495563371287 2.1376037352911568 -1.28759053700121
48 1 1 0 0.5158870011891465 1.5877369306025466 -0.49181582154173326
49 1 1 0 0.5158870011891465 1.5877369306025464 0.4918158215417327
50 1 1 0 0.6945495563371286 2.1376037352911568 1.2875905370012097
51 1 1 0 1.9157792255209332e-16 3.183098861837907 1.5915494309189535
52 1 1 0 2.488601204035137e-16 4.118588145626546 1.2875905370012097
53 1 1 0 2.8426246562598766e-16 4.696752319119221 0.4918158215417331
54 1 1 0 2.842624656259877e-16 4.696752319119222 -0.4918158215417329
55 1 1 0 2.488601204035137e-16 4.118588145626546 -1.2875905370012097
56 1 1 0 1.9157792255209332e-16 3.183098861837907 -1.5915494309189535
57 1 1 0 1.34295724700673e-16 2.247609578049268 -1.28759053700121
58 1 1 0 9.889337947819902e-17 1.669445404556593 -0.49181582154173326
59 1 1 0 9.8893379478199e-17 1.6694454045565927 0.4918158215417327
60 1 1 0 1.3429572470067298e-16 2.2476095780492678 1.2875905370012097
61 1 1 0 -0.9836316430834658 3.0273069145626286 1.5915494309189535
62 1 1 0 -1.2727137298298032 3.9170100938341 1.2875905370012097
63 1 1 0 -1.4513762849777851 4.46687689852271 0.4918158215417331
64 1 1 0 -1.4513762849777854 4.4668768985227105 -0.4918158215417329
65 1 1 0 -1.2727137298298032 3.9170100938341 -1.2875905370012097
66 1 1 0 -0.9836316430834658 3.0273069145626286 -1.5915494309189535
67 1 1 0 -0.6945495563371284 2.137603735291157 -1.28759053700121
68 1 1 0 -0.5158870011891463 1.5877369306025466 -0.49181582154173326
69 1 1 0 -0.5158870011891463 1.5877369306025466 0.4918158215417327
70 1 1 0 -0.6945495563371283 2.1376037352911568 1.2875905370012097
71 1 1 0 -1.8709785675772779 2.5751810740024195 1.5915494309189535
